mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svm__C,param_svm__class_weight,param_svm__gamma,param_svm__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
43.8354416847229,0.409811379564894,8.386005926132203,0.32478657275909295,1.001,,scale,poly,"{'svm__C': 1.001, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.2619647355163728,0.22797927461139897,0.1856763925729443,0.2676767676767677,0.23195876288659795,0.23505118665281635,0.02927870545185575,169
36.16558237075806,0.3153036725154272,9.143518781661987,0.09266191669376854,1.001,,scale,rbf,"{'svm__C': 1.001, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.934351145038168,0.9372128637059725,0.9190031152647975,0.9425981873111783,0.9195046439628483,0.9305339910565928,0.009584679749422443,47
13.844289112091065,0.7354691471025973,2.925239419937134,0.19228812080960717,1.001,,scale,sigmoid,"{'svm__C': 1.001, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.9361069836552749,0.9379727685325264,0.916030534351145,0.9495548961424333,0.9367469879518072,0.9352824341266374,0.010811119424050834,25
15.052599477767945,0.3309990532482436,3.2032639026641845,0.042824078860566314,1.001,,auto,linear,"{'svm__C': 1.001, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
43.81713452339172,0.22784736694251123,8.132867002487183,0.23143403477522018,1.001,,auto,poly,"{'svm__C': 1.001, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'poly'}",0.2619647355163728,0.22797927461139897,0.1856763925729443,0.2676767676767677,0.23195876288659795,0.23505118665281635,0.02927870545185575,169
35.90068764686585,0.22617881825120764,9.434716749191285,0.11076943360607111,1.001,,auto,rbf,"{'svm__C': 1.001, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.934351145038168,0.9372128637059725,0.9190031152647975,0.9425981873111783,0.9195046439628483,0.9305339910565928,0.009584679749422443,47
13.903411149978638,0.5520006003127774,2.924051284790039,0.2149370017115449,1.001,,auto,sigmoid,"{'svm__C': 1.001, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'sigmoid'}",0.9361069836552749,0.9379727685325264,0.916030534351145,0.9495548961424333,0.9367469879518072,0.9352824341266374,0.010811119424050834,25
15.003242826461792,0.38441237674157486,3.1748775482177733,0.044802563765088343,1.001,balanced,scale,linear,"{'svm__C': 1.001, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
44.04508562088013,0.38826289906440664,8.266478204727173,0.2924957257743294,1.001,balanced,scale,poly,"{'svm__C': 1.001, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.2835820895522388,0.24615384615384617,0.25510204081632654,0.31862745098039214,0.25888324873096447,0.2724697352467536,0.026202192978377323,157
36.63015899658203,0.3199392810314172,9.384501695632935,0.12036901341299282,1.001,balanced,scale,rbf,"{'svm__C': 1.001, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.9365558912386707,0.9409984871406959,0.9202453987730062,0.9475262368815592,0.9282442748091603,0.9347140577686185,0.009573280747579885,29
14.551891803741455,0.6319953663560715,3.0797640800476076,0.26915803985352776,1.001,balanced,scale,sigmoid,"{'svm__C': 1.001, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.9352941176470588,0.95,0.9327354260089686,0.9501466275659824,0.9436201780415431,0.9423592698527106,0.007254630697927661,9
15.231943082809448,0.40764223250912174,3.3845099449157714,0.11633575595870814,1.001,balanced,auto,linear,"{'svm__C': 1.001, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
46.584623146057126,0.3265767225434401,8.523254632949829,0.3550068321559439,1.001,balanced,auto,poly,"{'svm__C': 1.001, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'poly'}",0.2835820895522388,0.24615384615384617,0.25510204081632654,0.31862745098039214,0.25888324873096447,0.2724697352467536,0.026202192978377323,157
39.21113400459289,0.3874873959673533,9.5963613986969,0.17371865264620612,1.001,balanced,auto,rbf,"{'svm__C': 1.001, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.9365558912386707,0.9409984871406959,0.9202453987730062,0.9475262368815592,0.9282442748091603,0.9347140577686185,0.009573280747579885,29
14.98845534324646,1.142803245749907,3.0726394653320312,0.205995339047902,1.001,balanced,auto,sigmoid,"{'svm__C': 1.001, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'sigmoid'}",0.9352941176470588,0.95,0.9327354260089686,0.9501466275659824,0.9436201780415431,0.9423592698527106,0.007254630697927661,9
15.407587909698487,0.3219928573160794,3.2621663570404054,0.06247047271586222,5.0,,scale,linear,"{'svm__C': 5, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
45.21648731231689,0.22026929552907862,8.553411388397217,0.5134941607461591,5.0,,scale,poly,"{'svm__C': 5, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.3046683046683047,0.2595419847328244,0.2595419847328244,0.32682926829268294,0.27204030226700254,0.28452436893872785,0.0268312266507233,149
38.965141439437865,0.30402513222597144,9.62030520439148,0.24860030280995365,5.0,,scale,rbf,"{'svm__C': 5, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.9363636363636364,0.9425981873111783,0.9249617151607963,0.9505247376311844,0.9280245022970903,0.9364945557527772,0.009368731816959902,17
11.383254241943359,0.7432965745252549,2.2466639995574953,0.22656733875606785,5.0,,scale,sigmoid,"{'svm__C': 5, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.9206349206349206,0.9290882778581766,0.8942598187311178,0.9352941176470588,0.9115442278860569,0.9181642725514662,0.01438135939828704,127
15.199110746383667,0.5383994252279053,3.2245556831359865,0.06169566851797361,5.0,,auto,linear,"{'svm__C': 5, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
45.67793197631836,0.2155527942743023,9.343283748626709,0.12737445562662045,5.0,,auto,poly,"{'svm__C': 5, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'poly'}",0.3046683046683047,0.2595419847328244,0.2595419847328244,0.32682926829268294,0.27204030226700254,0.28452436893872785,0.0268312266507233,149
39.7523334980011,0.2296673616738413,10.772889375686646,0.08840255100669074,5.0,,auto,rbf,"{'svm__C': 5, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.9363636363636364,0.9425981873111783,0.9249617151607963,0.9505247376311844,0.9280245022970903,0.9364945557527772,0.009368731816959902,17
12.105449390411376,0.43247792950970027,2.368301010131836,0.14770733825246196,5.0,,auto,sigmoid,"{'svm__C': 5, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'sigmoid'}",0.9206349206349206,0.9290882778581766,0.8942598187311178,0.9352941176470588,0.9115442278860569,0.9181642725514662,0.01438135939828704,127
16.19437508583069,0.3060201499631599,3.5494681358337403,0.22729216240786104,5.0,balanced,scale,linear,"{'svm__C': 5, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
47.31823725700379,0.2455108764664418,8.928836107254028,0.6291826263927872,5.0,balanced,scale,poly,"{'svm__C': 5, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.3046683046683047,0.2595419847328244,0.2595419847328244,0.32682926829268294,0.27204030226700254,0.28452436893872785,0.0268312266507233,149
40.92558665275574,0.5945672119911384,10.060559463500976,0.35133251011004024,5.0,balanced,scale,rbf,"{'svm__C': 5, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.9363636363636364,0.9425981873111783,0.9249617151607963,0.9505247376311844,0.9280245022970903,0.9364945557527772,0.009368731816959902,17
12.045573854446411,0.4370132619962215,2.36842565536499,0.22456533555141214,5.0,balanced,scale,sigmoid,"{'svm__C': 5, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.9195402298850575,0.9273255813953488,0.8939393939393939,0.9325513196480938,0.9088191330343797,0.9164351315804546,0.013798816589495945,129
15.61741862297058,0.21501555115614984,3.3172614097595217,0.049370160582383985,5.0,balanced,auto,linear,"{'svm__C': 5, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
47.40232882499695,0.17853993508208083,9.19229965209961,0.2708379798819647,5.0,balanced,auto,poly,"{'svm__C': 5, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'poly'}",0.3046683046683047,0.2595419847328244,0.2595419847328244,0.32682926829268294,0.27204030226700254,0.28452436893872785,0.0268312266507233,149
41.11253418922424,0.1326707857632892,10.077182197570801,0.3045008341011414,5.0,balanced,auto,rbf,"{'svm__C': 5, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.9363636363636364,0.9425981873111783,0.9249617151607963,0.9505247376311844,0.9280245022970903,0.9364945557527772,0.009368731816959902,17
11.8205482006073,0.7198926966904595,2.395213079452515,0.12484563848009189,5.0,balanced,auto,sigmoid,"{'svm__C': 5, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'sigmoid'}",0.9195402298850575,0.9273255813953488,0.8939393939393939,0.9325513196480938,0.9088191330343797,0.9164351315804546,0.013798816589495945,129
15.187559461593628,0.1708435989129649,3.331785249710083,0.09787773495109503,10.0,,scale,linear,"{'svm__C': 10, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
46.17091588973999,0.2693393629971958,8.809348440170288,0.3057328151156012,10.0,,scale,poly,"{'svm__C': 10, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.3046683046683047,0.2595419847328244,0.2595419847328244,0.32682926829268294,0.27204030226700254,0.28452436893872785,0.0268312266507233,149
39.97818579673767,0.3078541795495703,9.963633918762207,0.4268927262471149,10.0,,scale,rbf,"{'svm__C': 10, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.9363636363636364,0.9425981873111783,0.9249617151607963,0.9505247376311844,0.9280245022970903,0.9364945557527772,0.009368731816959902,17
11.6169349193573,0.5326795476425827,2.2951934814453123,0.1906881916559556,10.0,,scale,sigmoid,"{'svm__C': 10, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.9175108538350217,0.9286754002911208,0.9036144578313253,0.9294117647058824,0.912850812407681,0.9184126578142063,0.009767684813079103,125
14.950312042236328,0.22093606000360447,3.207887315750122,0.054414210420939454,10.0,,auto,linear,"{'svm__C': 10, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
45.95920057296753,0.19332466230404374,8.56339988708496,0.25649656066673776,10.0,,auto,poly,"{'svm__C': 10, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'poly'}",0.3046683046683047,0.2595419847328244,0.2595419847328244,0.32682926829268294,0.27204030226700254,0.28452436893872785,0.0268312266507233,149
39.911771631240846,0.22835565377144101,9.813241481781006,0.1510098282012176,10.0,,auto,rbf,"{'svm__C': 10, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.9363636363636364,0.9425981873111783,0.9249617151607963,0.9505247376311844,0.9280245022970903,0.9364945557527772,0.009368731816959902,17
11.730562973022462,0.5751624631162364,2.3142606258392333,0.23302807492826763,10.0,,auto,sigmoid,"{'svm__C': 10, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'sigmoid'}",0.9175108538350217,0.9286754002911208,0.9036144578313253,0.9294117647058824,0.912850812407681,0.9184126578142063,0.009767684813079103,125
15.549193572998046,0.1830905694124081,3.328147602081299,0.08428852608960449,10.0,balanced,scale,linear,"{'svm__C': 10, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
47.084435606002806,0.30904651705100133,8.860674571990966,0.5366795061611566,10.0,balanced,scale,poly,"{'svm__C': 10, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.3046683046683047,0.2595419847328244,0.2595419847328244,0.32682926829268294,0.27204030226700254,0.28452436893872785,0.0268312266507233,149
41.078605794906615,0.18351920447235423,10.164829111099243,0.04977930548183676,10.0,balanced,scale,rbf,"{'svm__C': 10, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.9363636363636364,0.9425981873111783,0.9249617151607963,0.9505247376311844,0.9280245022970903,0.9364945557527772,0.009368731816959902,17
11.80970220565796,0.7220327782507265,2.3378429412841797,0.18857837541909478,10.0,balanced,scale,sigmoid,"{'svm__C': 10, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.9190751445086706,0.9286754002911208,0.9036144578313253,0.9294117647058824,0.912850812407681,0.918725515948936,0.009758837740012046,123
15.8602952003479,0.4173549872252343,3.2971168041229246,0.07684011609815275,10.0,balanced,auto,linear,"{'svm__C': 10, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
46.597178316116334,0.3399724057723834,10.19609317779541,0.8479940781483583,10.0,balanced,auto,poly,"{'svm__C': 10, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'poly'}",0.3046683046683047,0.2595419847328244,0.2595419847328244,0.32682926829268294,0.27204030226700254,0.28452436893872785,0.0268312266507233,149
40.98776226043701,0.4431804203334735,8.430299043655396,1.9690376932776836,10.0,balanced,auto,rbf,"{'svm__C': 10, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.9363636363636364,0.9425981873111783,0.9249617151607963,0.9505247376311844,0.9280245022970903,0.9364945557527772,0.009368731816959902,17
10.306979084014893,2.581195783184921,1.749028778076172,0.5445269152066529,10.0,balanced,auto,sigmoid,"{'svm__C': 10, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'sigmoid'}",0.9190751445086706,0.9286754002911208,0.9036144578313253,0.9294117647058824,0.912850812407681,0.918725515948936,0.009758837740012046,123
