,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svm__C,param_svm__class_weight,param_svm__gamma,param_svm__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
39,39.17956171035767,0.37973542131365223,7.629053783416748,0.1795351531480588,0.201,,auto,sigmoid,"{'svm__C': 0.201, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'sigmoid'}",0.9237947122861586,0.9199372056514914,0.8980891719745223,0.9273570324574961,0.8938193343898574,0.9125994913519051,0.01385787650648619,133
40,27.82479763031006,0.45568741901462617,5.48676176071167,0.308483518325109,0.201,balanced,scale,linear,"{'svm__C': 0.201, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
41,74.38425159454346,0.961201527027534,16.17471237182617,0.41799497180292444,0.201,balanced,scale,poly,"{'svm__C': 0.201, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.10497237569060773,0.10526315789473684,0.06779661016949153,0.1307901907356948,0.12568306010928962,0.1069010789199641,0.022176630214841748,193
42,57.619542026519774,0.9650605021151281,17.52249855995178,0.37562346598364343,0.201,balanced,scale,rbf,"{'svm__C': 0.201, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.924031007751938,0.9125,0.9027113237639554,0.9323076923076923,0.8821656050955414,0.9107431257838254,0.017469227091934655,135
43,39.01573476791382,0.48527872996988525,8.338353157043457,0.17620736205515133,0.201,balanced,scale,sigmoid,"{'svm__C': 0.201, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.9351432880844646,0.9361702127659575,0.9235474006116208,0.9491017964071856,0.9218989280245024,0.9331723251787463,0.009862542620431309,39
44,25.05353283882141,0.42711177912231996,5.7154090881347654,0.17789622296046806,0.201,balanced,auto,linear,"{'svm__C': 0.201, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
45,77.51991529464722,0.6751928111155137,16.22474479675293,0.761408169331648,0.201,balanced,auto,poly,"{'svm__C': 0.201, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'poly'}",0.10497237569060773,0.10526315789473684,0.06779661016949153,0.1307901907356948,0.12568306010928962,0.1069010789199641,0.022176630214841748,193
46,60.663349294662474,2.3055982488857105,17.083422803878783,0.8120541290645906,0.201,balanced,auto,rbf,"{'svm__C': 0.201, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.924031007751938,0.9125,0.9027113237639554,0.9323076923076923,0.8821656050955414,0.9107431257838254,0.017469227091934655,135
47,39.47546472549438,0.42163016208238857,8.217047929763794,0.17835655357513305,0.201,balanced,auto,sigmoid,"{'svm__C': 0.201, 'svm__class_weight': 'balanced', 'svm__gamma': 'auto', 'svm__kernel': 'sigmoid'}",0.9351432880844646,0.9361702127659575,0.9235474006116208,0.9491017964071856,0.9218989280245024,0.9331723251787463,0.009862542620431309,39
48,23.898564529418945,0.9577830500508101,5.118067455291748,0.1492426294080219,0.301,,scale,linear,"{'svm__C': 0.301, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
49,68.81844425201416,0.36106663093746144,15.042655992507935,0.47576856129744094,0.301,,scale,poly,"{'svm__C': 0.301, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.09444444444444444,0.07865168539325842,0.05128205128205128,0.11019283746556474,0.08379888268156424,0.08367398025337662,0.01946139149954812,195
50,49.07188353538513,0.907228571380276,14.660712099075317,0.315105972090972,0.301,,scale,rbf,"{'svm__C': 0.301, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.9047619047619048,0.8885298869143781,0.8735632183908046,0.9015873015873016,0.8528925619834711,0.8842669747275721,0.019168372255914563,139
51,31.011856412887575,0.47422842924706765,6.558396291732788,0.19329564594284207,0.301,,scale,sigmoid,"{'svm__C': 0.301, 'svm__class_weight': None, 'svm__gamma': 'scale', 'svm__kernel': 'sigmoid'}",0.9278033794162827,0.9318885448916409,0.915625,0.9375951293759512,0.9096573208722741,0.9245138749112298,0.010354275548578314,113
52,24.280671405792237,0.34215781246231636,5.172334480285644,0.21828538568833591,0.301,,auto,linear,"{'svm__C': 0.301, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
53,69.15627431869507,0.7660786601354053,14.880755710601807,0.5817005551734769,0.301,,auto,poly,"{'svm__C': 0.301, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'poly'}",0.09444444444444444,0.07865168539325842,0.05128205128205128,0.11019283746556474,0.08379888268156424,0.08367398025337662,0.01946139149954812,195
54,49.31349263191223,0.23594713334141584,14.778676748275757,0.30274900051394604,0.301,,auto,rbf,"{'svm__C': 0.301, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.9047619047619048,0.8885298869143781,0.8735632183908046,0.9015873015873016,0.8528925619834711,0.8842669747275721,0.019168372255914563,139
55,31.672661685943602,0.2989090358762507,7.059751844406128,0.1404777834149205,0.301,,auto,sigmoid,"{'svm__C': 0.301, 'svm__class_weight': None, 'svm__gamma': 'auto', 'svm__kernel': 'sigmoid'}",0.9278033794162827,0.9318885448916409,0.915625,0.9375951293759512,0.9096573208722741,0.9245138749112298,0.010354275548578314,113
56,23.98349885940552,0.5385104459337653,5.119169998168945,0.16136907977249745,0.301,balanced,scale,linear,"{'svm__C': 0.301, 'svm__class_weight': 'balanced', 'svm__gamma': 'scale', 'svm__kernel': 'linear'}",0.9323529411764706,0.9333333333333333,0.9170437405731523,0.9394387001477105,0.9237668161434978,0.9291871062748328,0.007863202427155129,57
