mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ada_boost_pca__estimator,param_ada_boost_pca__learning_rate,param_ada_boost_pca__n_estimators,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.2429668426513674,0.051630253995092176,0.03732137680053711,0.00382725977762874,DecisionTreeClassifier(max_depth=2),0.2,200,15,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.2, 'ada_boost_pca__n_estimators': 200, 'pca__n_components': 15}",0.9069069069069069,0.9121725731895224,0.9090909090909091,0.9212121212121213,0.928679817905918,0.9156124656610756,0.008151835995862024,223
4.226591873168945,0.03535224540909344,0.03495430946350098,0.005985013192441456,DecisionTreeClassifier(max_depth=2),0.2,200,20,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.2, 'ada_boost_pca__n_estimators': 200, 'pca__n_components': 20}",0.8949771689497716,0.9054263565891473,0.9129770992366413,0.9230769230769231,0.9270516717325228,0.9127018439170012,0.011668182463026972,244
2.876308250427246,0.06704538903251352,0.041228103637695315,0.006193958283799861,DecisionTreeClassifier(max_depth=2),0.2,300,8,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.2, 'ada_boost_pca__n_estimators': 300, 'pca__n_components': 8}",0.9118086696562033,0.9068702290076336,0.9112781954887218,0.9074355083459787,0.9193302891933028,0.911344578338368,0.0044562763700534335,255
3.384867811203003,0.04685277832320763,0.04007964134216309,0.003738244480899325,DecisionTreeClassifier(max_depth=2),0.2,300,10,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.2, 'ada_boost_pca__n_estimators': 300, 'pca__n_components': 10}",0.9055472263868066,0.901840490797546,0.9110105580693816,0.9176829268292683,0.9198184568835098,0.9111799317933025,0.006868686569350463,257
3.8609463691711428,0.05315496987507332,0.038579034805297854,0.006850034785141815,DecisionTreeClassifier(max_depth=2),0.2,300,12,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.2, 'ada_boost_pca__n_estimators': 300, 'pca__n_components': 12}",0.9025487256371814,0.9068702290076336,0.9099099099099099,0.9258698940998488,0.9288956127080181,0.9148188742725184,0.010565179074669043,228
4.558517408370972,0.04915565643183241,0.0416013240814209,0.0069818852012338796,DecisionTreeClassifier(max_depth=2),0.2,300,15,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.2, 'ada_boost_pca__n_estimators': 300, 'pca__n_components': 15}",0.9088145896656535,0.9051987767584098,0.9090909090909091,0.9274924471299094,0.9315068493150684,0.9164207143919901,0.010841455585792427,214
5.723962593078613,0.08954407930109173,0.0489560604095459,0.009114335744294672,DecisionTreeClassifier(max_depth=2),0.2,300,20,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.2, 'ada_boost_pca__n_estimators': 300, 'pca__n_components': 20}",0.9033232628398792,0.9096477794793262,0.9181818181818182,0.9279279279279279,0.928462709284627,0.9175086995427156,0.009919923557816243,198
3.5113855361938477,0.02653739166213868,0.05141782760620117,0.004102248664914921,DecisionTreeClassifier(max_depth=2),0.2,400,8,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.2, 'ada_boost_pca__n_estimators': 400, 'pca__n_components': 8}",0.9107142857142857,0.9065849923430321,0.9074355083459787,0.9096385542168675,0.9242424242424242,0.9117231529725176,0.00643241959676421,253
4.259459733963013,0.052247384408536164,0.04008889198303223,0.006699852982921514,DecisionTreeClassifier(max_depth=2),0.2,400,10,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.2, 'ada_boost_pca__n_estimators': 400, 'pca__n_components': 10}",0.9101796407185628,0.9038167938931297,0.9066265060240963,0.924924924924925,0.9291101055806938,0.9149315942282815,0.010158653270104998,225
4.908795928955078,0.053315967146038666,0.043367862701416016,0.0032274390195184198,DecisionTreeClassifier(max_depth=2),0.2,400,12,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.2, 'ada_boost_pca__n_estimators': 400, 'pca__n_components': 12}",0.9025487256371814,0.9121212121212121,0.9104477611940298,0.9323308270676691,0.9291101055806938,0.9173117263201572,0.011461036467153074,203
5.771513509750366,0.1391292645756938,0.05312657356262207,0.008568139517862209,DecisionTreeClassifier(max_depth=2),0.2,400,15,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.2, 'ada_boost_pca__n_estimators': 400, 'pca__n_components': 15}",0.9101796407185628,0.9223744292237442,0.9093655589123867,0.9365558912386707,0.9381598793363499,0.923327079885943,0.012358803802805926,136
7.556186103820801,0.13058069250361082,0.07659811973571777,0.015707903935916354,DecisionTreeClassifier(max_depth=2),0.2,400,20,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.2, 'ada_boost_pca__n_estimators': 400, 'pca__n_components': 20}",0.9123867069486404,0.9113149847094801,0.9162861491628614,0.9321266968325792,0.9367469879518072,0.9217723051210737,0.010573527926281759,150
0.9928001403808594,0.04348765249998091,0.01666121482849121,0.004251613542115005,DecisionTreeClassifier(max_depth=2),0.5,50,8,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.5, 'ada_boost_pca__n_estimators': 50, 'pca__n_components': 8}",0.8982035928143712,0.8837209302325582,0.9074355083459787,0.8996960486322189,0.9265367316341829,0.9031185623318618,0.013994179738755795,300
1.1213711261749268,0.044826678523599235,0.02045121192932129,0.0021944487862364174,DecisionTreeClassifier(max_depth=2),0.5,50,10,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.5, 'ada_boost_pca__n_estimators': 50, 'pca__n_components': 10}",0.9150521609538003,0.8943338437978561,0.8960244648318043,0.908256880733945,0.9274924471299094,0.908231959489463,0.01232609182851093,279
1.2819858074188233,0.03340782964994727,0.021599674224853517,0.005279716843384553,DecisionTreeClassifier(max_depth=2),0.5,50,12,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.5, 'ada_boost_pca__n_estimators': 50, 'pca__n_components': 12}",0.8959276018099548,0.8926905132192846,0.9036144578313253,0.9164179104477612,0.9272727272727272,0.9071846421162106,0.012948601114431588,285
1.6373764991760253,0.04619771518990102,0.02480483055114746,0.006475384673981366,DecisionTreeClassifier(max_depth=2),0.5,50,15,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.5, 'ada_boost_pca__n_estimators': 50, 'pca__n_components': 15}",0.9024390243902439,0.8909657320872274,0.8940092165898618,0.9093655589123867,0.9174311926605505,0.9028421449280541,0.009742972389506638,301
1.8917883396148683,0.04744713800985617,0.03520746231079101,0.010283879109268833,DecisionTreeClassifier(max_depth=2),0.5,50,20,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.5, 'ada_boost_pca__n_estimators': 50, 'pca__n_components': 20}",0.9033232628398792,0.8840125391849529,0.8996960486322189,0.9159159159159159,0.9300911854103343,0.9066077903966603,0.015538447250997824,288
1.5388818264007569,0.04925474638824152,0.03121042251586914,0.0083876454019899,DecisionTreeClassifier(max_depth=2),0.5,100,8,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.5, 'ada_boost_pca__n_estimators': 100, 'pca__n_components': 8}",0.9134328358208955,0.8949771689497716,0.9186746987951807,0.9112781954887218,0.9327354260089686,0.9142196650127076,0.012183806705158853,231
1.7734191417694092,0.09754565341297075,0.030654430389404297,0.00906827930329573,DecisionTreeClassifier(max_depth=2),0.5,100,10,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.5, 'ada_boost_pca__n_estimators': 100, 'pca__n_components': 10}",0.9109792284866469,0.9010654490106544,0.9123867069486404,0.9260935143288085,0.927710843373494,0.9156471484296489,0.00999705165924971,222
2.077619028091431,0.03345783304928911,0.03426203727722168,0.007971404968919354,DecisionTreeClassifier(max_depth=2),0.5,100,12,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.5, 'ada_boost_pca__n_estimators': 100, 'pca__n_components': 12}",0.9036144578313253,0.9015384615384615,0.9099099099099099,0.9216867469879518,0.9309309309309309,0.9135361014397159,0.011176267319497578,239
2.2016350269317626,0.14548279280018547,0.031084823608398437,0.006308264919209965,DecisionTreeClassifier(max_depth=2),0.5,100,15,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.5, 'ada_boost_pca__n_estimators': 100, 'pca__n_components': 15}",0.9145427286356822,0.9068702290076336,0.9112781954887218,0.9325337331334332,0.9363636363636364,0.9203177045258215,0.011854121236612614,159
2.5701168537139893,0.04004455327881144,0.030856561660766602,0.006333617022214431,DecisionTreeClassifier(max_depth=2),0.5,100,20,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.5, 'ada_boost_pca__n_estimators': 100, 'pca__n_components': 20}",0.9104477611940298,0.9009287925696594,0.9046898638426626,0.9351432880844646,0.9409984871406959,0.9184416385663026,0.01641627042071645,185
2.1448330879211426,0.07016860081552223,0.03260669708251953,0.004777777603877659,DecisionTreeClassifier(max_depth=2),0.5,200,8,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.5, 'ada_boost_pca__n_estimators': 200, 'pca__n_components': 8}",0.9125925925925926,0.9010654490106544,0.9142857142857143,0.9166666666666666,0.9327354260089686,0.9154691697129194,0.010165628737872722,224
2.4919342041015624,0.034009703524399276,0.02815074920654297,0.0035786196498306536,DecisionTreeClassifier(max_depth=2),0.5,200,10,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.5, 'ada_boost_pca__n_estimators': 200, 'pca__n_components': 10}",0.9153046062407132,0.9041095890410958,0.9131736526946108,0.9253731343283582,0.9390787518573551,0.9194079468324267,0.011935389484305486,167
2.875154161453247,0.04622014273438668,0.03543744087219238,0.004429811021350869,DecisionTreeClassifier(max_depth=2),0.5,200,12,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.5, 'ada_boost_pca__n_estimators': 200, 'pca__n_components': 12}",0.9189985272459499,0.9085365853658537,0.9159159159159159,0.9313432835820895,0.9432835820895522,0.9236155788398722,0.012284346064526932,135
3.2749342918395996,0.03634237242965175,0.03381557464599609,0.005051620299571641,DecisionTreeClassifier(max_depth=2),0.5,200,15,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.5, 'ada_boost_pca__n_estimators': 200, 'pca__n_components': 15}",0.9136904761904762,0.9143730886850153,0.9101796407185628,0.9357249626307922,0.9323308270676691,0.9212597990585032,0.010576388378266991,153
4.077614641189575,0.08893159107493508,0.03564777374267578,0.009326240899887846,DecisionTreeClassifier(max_depth=2),0.5,200,20,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.5, 'ada_boost_pca__n_estimators': 200, 'pca__n_components': 20}",0.9198813056379822,0.9021406727828746,0.913767019667171,0.9313432835820895,0.9363636363636364,0.9206991836067507,0.012262251748472994,158
2.7490288734436037,0.08460121557357106,0.03627471923828125,0.00899943397258068,DecisionTreeClassifier(max_depth=2),0.5,300,8,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.5, 'ada_boost_pca__n_estimators': 300, 'pca__n_components': 8}",0.9066666666666666,0.9148936170212766,0.9112781954887218,0.9214814814814815,0.9373134328358209,0.9183266786987934,0.010657133966421034,187
3.297063779830933,0.03483825226599889,0.03611173629760742,0.005097639975165553,DecisionTreeClassifier(max_depth=2),0.5,300,10,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.5, 'ada_boost_pca__n_estimators': 300, 'pca__n_components': 10}",0.9090909090909091,0.9088145896656535,0.9066666666666666,0.9315476190476191,0.9392592592592592,0.9190758087460213,0.013578625645498442,178
3.815030002593994,0.05810079810745092,0.03611979484558105,0.002264422422197385,DecisionTreeClassifier(max_depth=2),0.5,300,12,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.5, 'ada_boost_pca__n_estimators': 300, 'pca__n_components': 12}",0.9142011834319527,0.9041095890410958,0.9134328358208955,0.9329359165424739,0.9359165424739195,0.9201192134620675,0.01224632419347355,160
4.49276180267334,0.0903765493395087,0.041534042358398436,0.005880704593183921,DecisionTreeClassifier(max_depth=2),0.5,300,15,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.5, 'ada_boost_pca__n_estimators': 300, 'pca__n_components': 15}",0.9125925925925926,0.9107413010590015,0.9145427286356822,0.9355322338830585,0.937125748502994,0.9221069209346657,0.011685212650049044,148
5.592825222015381,0.08107704714207231,0.03981237411499024,0.005241248728387598,DecisionTreeClassifier(max_depth=2),0.5,300,20,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.5, 'ada_boost_pca__n_estimators': 300, 'pca__n_components': 20}",0.913946587537092,0.9209726443768997,0.9082706766917293,0.9365558912386707,0.9321266968325792,0.9223744993353942,0.0106595491471918,147
3.3945125102996827,0.08506494661794121,0.04161691665649414,0.003999206828403879,DecisionTreeClassifier(max_depth=2),0.5,400,8,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.5, 'ada_boost_pca__n_estimators': 400, 'pca__n_components': 8}",0.9112426035502958,0.9088145896656535,0.9085457271364318,0.9201183431952663,0.9418777943368107,0.9181198115768916,0.012601445245540459,189
3.9772435665130614,0.06053078621969647,0.04099540710449219,0.005874235683117612,DecisionTreeClassifier(max_depth=2),0.5,400,10,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.5, 'ada_boost_pca__n_estimators': 400, 'pca__n_components': 10}",0.9142011834319527,0.9175412293853074,0.9047619047619048,0.9239940387481371,0.9317507418397626,0.9184498196334129,0.009098223524099681,184
4.673271989822387,0.0718880860528454,0.03778223991394043,0.008263734662943271,DecisionTreeClassifier(max_depth=2),0.5,400,12,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.5, 'ada_boost_pca__n_estimators': 400, 'pca__n_components': 12}",0.9185185185185185,0.9165402124430956,0.9109792284866469,0.9301634472511144,0.9436201780415431,0.9239643169481837,0.011646189612290386,131
5.626625204086304,0.05925610277990972,0.04836287498474121,0.010483079691966725,DecisionTreeClassifier(max_depth=2),0.5,400,15,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.5, 'ada_boost_pca__n_estimators': 400, 'pca__n_components': 15}",0.9201183431952663,0.906060606060606,0.9085457271364318,0.9355322338830585,0.9427710843373494,0.9226055989225423,0.014500675280230866,144
7.134307384490967,0.04991647480271849,0.05584783554077148,0.015157214312281491,DecisionTreeClassifier(max_depth=2),0.5,400,20,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.5, 'ada_boost_pca__n_estimators': 400, 'pca__n_components': 20}",0.9194029850746268,0.9216867469879518,0.9131736526946108,0.93993993993994,0.9411764705882353,0.927075959057073,0.011362206548485387,120
0.9483963966369628,0.021427134535938728,0.01693439483642578,0.0034511275463887012,DecisionTreeClassifier(max_depth=2),0.6,50,8,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.6, 'ada_boost_pca__n_estimators': 50, 'pca__n_components': 8}",0.9001490312965723,0.8960244648318043,0.9027355623100304,0.9085457271364318,0.9214501510574018,0.9057809873264482,0.008824395182514334,291
1.100160789489746,0.0583596835103645,0.01637611389160156,0.0024323639722288876,DecisionTreeClassifier(max_depth=2),0.6,50,10,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.6, 'ada_boost_pca__n_estimators': 50, 'pca__n_components': 10}",0.9055472263868066,0.8923076923076924,0.9047619047619048,0.913767019667171,0.9246987951807228,0.9082165276608596,0.010720296031997376,281
1.2109569549560546,0.03384305002085437,0.025693321228027345,0.006570702594032433,DecisionTreeClassifier(max_depth=2),0.6,50,12,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.6, 'ada_boost_pca__n_estimators': 50, 'pca__n_components': 12}",0.8988095238095238,0.9079754601226994,0.9006024096385542,0.9162861491628614,0.9230769230769231,0.9093500931621123,0.009230925388646323,263
1.3743313789367675,0.029575683107771172,0.02343149185180664,0.0024287971059009715,DecisionTreeClassifier(max_depth=2),0.6,50,15,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.6, 'ada_boost_pca__n_estimators': 50, 'pca__n_components': 15}",0.9079939668174962,0.8967642526964561,0.9022556390977443,0.9181818181818182,0.9267563527653214,0.9103904059117672,0.010827185455818834,261
1.6545639514923096,0.05529344793601008,0.025356817245483398,0.005705542554188147,DecisionTreeClassifier(max_depth=2),0.6,50,20,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.6, 'ada_boost_pca__n_estimators': 50, 'pca__n_components': 20}",0.896551724137931,0.891640866873065,0.8996960486322189,0.9207317073170732,0.9325337331334332,0.9082308160187443,0.015693144475820507,280
1.415930986404419,0.021733168207012706,0.02517094612121582,0.005606593640921965,DecisionTreeClassifier(max_depth=2),0.6,100,8,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.6, 'ada_boost_pca__n_estimators': 100, 'pca__n_components': 8}",0.8985074626865671,0.8987730061349694,0.8995502248875562,0.9203007518796993,0.9291101055806938,0.9092483102338973,0.012929021943803857,264
1.5481436729431153,0.046472578107262165,0.03278026580810547,0.004955893178394186,DecisionTreeClassifier(max_depth=2),0.6,100,10,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.6, 'ada_boost_pca__n_estimators': 100, 'pca__n_components': 10}",0.9011976047904192,0.9007633587786259,0.8974739970282318,0.9260935143288085,0.9311377245508982,0.9113332398953966,0.014259140314020355,256
1.7975207328796388,0.07183525665481325,0.02783803939819336,0.006111466901064374,DecisionTreeClassifier(max_depth=2),0.6,100,12,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.6, 'ada_boost_pca__n_estimators': 100, 'pca__n_components': 12}",0.9088191330343797,0.9046153846153846,0.9019607843137255,0.9305135951661632,0.937125748502994,0.9166069291265293,0.014376187078326262,211
2.0186483383178713,0.03656067829999218,0.02471332550048828,0.00496067022784278,DecisionTreeClassifier(max_depth=2),0.6,100,15,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.6, 'ada_boost_pca__n_estimators': 100, 'pca__n_components': 15}",0.913946587537092,0.9021406727828746,0.9175412293853074,0.9323308270676691,0.9263157894736842,0.9184550212493254,0.010408156610837532,183
2.419726848602295,0.03537085023262777,0.030048704147338866,0.010991727279841742,DecisionTreeClassifier(max_depth=2),0.6,100,20,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.6, 'ada_boost_pca__n_estimators': 100, 'pca__n_components': 20}",0.9101796407185628,0.9009287925696594,0.9126506024096386,0.929745889387145,0.9207317073170732,0.9148473264804158,0.00976659191075372,227
2.0581024169921873,0.031364924013228906,0.029163932800292967,0.004666599228402182,DecisionTreeClassifier(max_depth=2),0.6,200,8,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.6, 'ada_boost_pca__n_estimators': 200, 'pca__n_components': 8}",0.9074626865671642,0.9088191330343797,0.9077380952380952,0.9194029850746268,0.9369369369369369,0.9160719673702407,0.01133683712973517,220
2.3851070404052734,0.05891878022738829,0.029078006744384766,0.002374880360057605,DecisionTreeClassifier(max_depth=2),0.6,200,10,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.6, 'ada_boost_pca__n_estimators': 200, 'pca__n_components': 10}",0.912332838038633,0.9167927382753404,0.9039881831610044,0.9281437125748503,0.9357249626307922,0.919396486936124,0.011289141180338608,168
2.7472415447235106,0.06261120226108342,0.027746009826660156,0.002570814312827262,DecisionTreeClassifier(max_depth=2),0.6,200,12,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.6, 'ada_boost_pca__n_estimators': 200, 'pca__n_components': 12}",0.9203539823008849,0.9203007518796993,0.9039881831610044,0.9265367316341829,0.9329359165424739,0.920823113103649,0.009625728595718967,156
3.1747423648834228,0.033144168403632976,0.032895135879516604,0.006344043532205262,DecisionTreeClassifier(max_depth=2),0.6,200,15,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.6, 'ada_boost_pca__n_estimators': 200, 'pca__n_components': 15}",0.9223880597014925,0.9195751138088012,0.9186746987951807,0.9353383458646617,0.9357249626307922,0.9263402361601857,0.007605078717094592,128
3.9801756381988525,0.03889123138953896,0.032607221603393556,0.0062665699507847,DecisionTreeClassifier(max_depth=2),0.6,200,20,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.6, 'ada_boost_pca__n_estimators': 200, 'pca__n_components': 20}",0.9177877428998505,0.91324200913242,0.9147982062780269,0.9331306990881459,0.9365558912386707,0.9231029097274227,0.009757004963992465,137
2.6978153705596926,0.040754688808020675,0.03058476448059082,0.00460474488940575,DecisionTreeClassifier(max_depth=2),0.6,300,8,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.6, 'ada_boost_pca__n_estimators': 300, 'pca__n_components': 8}",0.9074889867841409,0.9077155824508321,0.9007407407407407,0.9335302806499262,0.9341317365269461,0.9167214654305171,0.014194237989701252,210
3.1970258712768556,0.036991419720883566,0.034408855438232425,0.007224044207037865,DecisionTreeClassifier(max_depth=2),0.6,300,10,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.6, 'ada_boost_pca__n_estimators': 300, 'pca__n_components': 10}",0.9174041297935103,0.9140271493212669,0.9080118694362018,0.9191616766467066,0.9388971684053651,0.9195003987206102,0.010418123769351374,166
3.6856462955474854,0.05416222436328616,0.04171409606933594,0.008264964652135257,DecisionTreeClassifier(max_depth=2),0.6,300,12,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.6, 'ada_boost_pca__n_estimators': 300, 'pca__n_components': 12}",0.9093610698365527,0.9170437405731523,0.9063893016344725,0.9313432835820895,0.9394387001477105,0.9207152191547955,0.012736976630882819,157
4.355452823638916,0.029971581423080828,0.03737597465515137,0.005572249192817543,DecisionTreeClassifier(max_depth=2),0.6,300,15,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.6, 'ada_boost_pca__n_estimators': 300, 'pca__n_components': 15}",0.9258160237388724,0.9167927382753404,0.9161676646706587,0.933933933933934,0.9404761904761905,0.9266373102189991,0.009507459287889979,121
5.522449159622193,0.06833119304157406,0.04041481018066406,0.004011215530557498,DecisionTreeClassifier(max_depth=2),0.6,300,20,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.6, 'ada_boost_pca__n_estimators': 300, 'pca__n_components': 20}",0.9214814814814815,0.9260935143288085,0.9235382308845578,0.9429429429429429,0.9369369369369369,0.9301986213149455,0.008306911123978787,96
3.37915096282959,0.08753827584494318,0.038026857376098636,0.006721807707016953,DecisionTreeClassifier(max_depth=2),0.6,400,8,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.6, 'ada_boost_pca__n_estimators': 400, 'pca__n_components': 8}",0.9080118694362018,0.9170437405731523,0.9017857142857143,0.9299552906110283,0.9401197604790419,0.9193832750770277,0.014044399403506713,169
3.9800273418426513,0.017017447251196936,0.041136550903320315,0.0034032839293139426,DecisionTreeClassifier(max_depth=2),0.6,400,10,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.6, 'ada_boost_pca__n_estimators': 400, 'pca__n_components': 10}",0.9192364170337739,0.9151515151515152,0.9031296572280179,0.9237668161434978,0.9437869822485208,0.921014277561065,0.0132933439210187,155
4.796887493133545,0.0723640775638424,0.052608299255371097,0.005834796537265854,DecisionTreeClassifier(max_depth=2),0.6,400,12,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.6, 'ada_boost_pca__n_estimators': 400, 'pca__n_components': 12}",0.9131075110456554,0.9167927382753404,0.9171597633136095,0.9269746646795827,0.9390787518573551,0.9226226858343086,0.00942456567795761,143
5.939662933349609,0.10759394174229622,0.05015401840209961,0.006553363137013586,DecisionTreeClassifier(max_depth=2),0.6,400,15,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.6, 'ada_boost_pca__n_estimators': 400, 'pca__n_components': 15}",0.9155555555555556,0.9240121580547113,0.9269746646795827,0.9337349397590361,0.9418777943368107,0.9284310224771393,0.008903619502723106,110
7.570495557785034,0.06511811508542324,0.054271268844604495,0.005936287164594035,DecisionTreeClassifier(max_depth=2),0.6,400,20,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 0.6, 'ada_boost_pca__n_estimators': 400, 'pca__n_components': 20}",0.9244444444444444,0.9170437405731523,0.912332838038633,0.9321266968325792,0.9351432880844646,0.9242182015946547,0.008656647796613287,130
1.0365946769714356,0.00905961340557226,0.020184993743896484,0.006431677051184161,DecisionTreeClassifier(max_depth=2),1.0,50,8,"{'ada_boost_pca__estimator': DecisionTreeClassifier(max_depth=2), 'ada_boost_pca__learning_rate': 1, 'ada_boost_pca__n_estimators': 50, 'pca__n_components': 8}",0.8985074626865671,0.8878787878787879,0.8961424332344213,0.9258160237388724,0.9351032448377581,0.9086895904752813,0.01835860691313703,271
