,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_logit_13__C,param_logit_13__class_weight,param_logit_13__l1_ratio,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
149,4.891809558868408,0.05451253848320194,0.09146223068237305,0.016593581353904416,0.05,,0.4,100,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.4, 'pca__n_components': 100}",0.9370424597364568,0.9492537313432836,0.93993993993994,0.9587020648967551,0.9303703703703704,0.9430617132573612,0.00989958335739174,1173
150,8.80529055595398,0.26929475628527,0.13062877655029298,0.011799095152324615,0.05,,0.4,200,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.4, 'pca__n_components': 200}",0.9410029498525073,0.950965824665676,0.9429429429429429,0.9602356406480118,0.9303703703703704,0.9451035456959017,0.01001894363751923,457
151,40.64706387519836,0.15657648090538204,0.5836578369140625,0.06231024323867175,0.05,,0.4,1000,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.4, 'pca__n_components': 1000}",0.9394387001477105,0.9512555391432792,0.9367469879518072,0.9543446244477173,0.9364844903988183,0.9436540684178665,0.007601977171835759,948
152,101.95750088691712,1.0380250141411735,1.4504541397094726,0.3659913234216367,0.05,,0.4,2000,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.4, 'pca__n_components': 2000}",0.9411764705882353,0.9526627218934911,0.9385307346326837,0.9526627218934911,0.9343283582089552,0.9438722014433711,0.00750239529462516,874
153,1.4578990459442138,0.05759243890695985,0.06266684532165527,0.010173460865106593,0.05,,0.6,8,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.6, 'pca__n_components': 8}",0.9331352154531947,0.9331352154531947,0.9298780487804879,0.9420505200594353,0.9182763744427934,0.9312950748378214,0.007667416249382772,2371
154,1.3968904972076417,0.05744265566132094,0.05184736251831055,0.012504167587678845,0.05,,0.6,10,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.6, 'pca__n_components': 10}",0.9333333333333333,0.9378698224852071,0.9365558912386707,0.9436201780415431,0.9085545722713865,0.9319867594740282,0.012179527751939949,2309
155,1.563363742828369,0.02305964840538187,0.050055503845214844,0.006354547572024295,0.05,,0.6,12,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.6, 'pca__n_components': 12}",0.9303703703703704,0.9396170839469808,0.9351432880844646,0.9467455621301775,0.912850812407681,0.9329454233879348,0.011403594009219508,2182
156,1.6448002815246583,0.04569266320660363,0.04890437126159668,0.01698806355214028,0.05,,0.6,15,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.6, 'pca__n_components': 15}",0.9319526627218935,0.9467455621301775,0.9355322338830585,0.9571639586410635,0.9271916790490342,0.9397172192850454,0.010848759532284922,1977
157,2.0674650192260744,0.04164010214362282,0.04904322624206543,0.006405970778608507,0.05,,0.6,25,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.6, 'pca__n_components': 25}",0.9413489736070382,0.9402985074626866,0.9369369369369369,0.9556213017751479,0.9303703703703704,0.9409152180304361,0.008292863287959964,1787
158,2.093586540222168,0.0789666571988897,0.055595922470092776,0.012245303504479733,0.05,,0.6,30,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.6, 'pca__n_components': 30}",0.9428989751098097,0.9404761904761905,0.9335347432024169,0.9557522123893806,0.9258160237388724,0.939695628983334,0.009992842725401612,1979
159,2.640956449508667,0.0677104167387695,0.06898374557495117,0.015775997736548142,0.05,,0.6,35,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.6, 'pca__n_components': 35}",0.9399707174231332,0.9420505200594353,0.9415292353823088,0.9557522123893806,0.9244444444444444,0.9407494259397404,0.009938242887395256,1811
160,2.680442142486572,0.06998082204432803,0.05985527038574219,0.017296631714197725,0.05,,0.6,40,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.6, 'pca__n_components': 40}",0.9401459854014599,0.9437869822485208,0.9429429429429429,0.9557522123893806,0.924219910846954,0.9413696067658517,0.010107301863765333,1679
161,3.0428235054016115,0.043228927821886504,0.0734410285949707,0.017836321955623773,0.05,,0.6,45,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.6, 'pca__n_components': 45}",0.9399707174231332,0.9432835820895522,0.9351432880844646,0.9601181683899557,0.9274074074074075,0.9411846326789025,0.010868925743500579,1723
162,3.56389799118042,0.06310994624107533,0.07153897285461426,0.00787480732876693,0.05,,0.6,60,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.6, 'pca__n_components': 60}",0.9428989751098097,0.9443609022556391,0.9395770392749244,0.9572901325478645,0.9287833827893175,0.942582086395511,0.009154515337796735,1307
163,3.82501335144043,0.06780546388003078,0.0703197956085205,0.011162420315794064,0.05,,0.6,70,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.6, 'pca__n_components': 70}",0.9415204678362573,0.9450222882615156,0.9397590361445783,0.9571639586410635,0.9301634472511144,0.9427258396269058,0.00873843811282275,1273
164,4.198152208328247,0.04503804504061166,0.07995414733886719,0.011063897662571605,0.05,,0.6,80,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.6, 'pca__n_components': 80}",0.933920704845815,0.9446935724962631,0.9395770392749244,0.9571639586410635,0.9317507418397626,0.9414212034195657,0.009074348337503764,1659
165,4.797316598892212,0.09650523189398438,0.08867583274841309,0.012555766125911416,0.05,,0.6,90,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.6, 'pca__n_components': 90}",0.9415204678362573,0.9431137724550899,0.9397590361445783,0.9571639586410635,0.9289940828402367,0.9421102635834451,0.009005899085870635,1457
166,4.874202108383178,0.08300445916049576,0.0901266098022461,0.0127941269822107,0.05,,0.6,100,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.6, 'pca__n_components': 100}",0.9427312775330396,0.9462686567164179,0.9445277361319341,0.957037037037037,0.9317507418397626,0.9444630898516383,0.00807429705358718,667
167,8.61403522491455,0.16729498761431744,0.12154788970947265,0.010751737542276986,0.05,,0.6,200,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.6, 'pca__n_components': 200}",0.9396170839469808,0.9448584202682563,0.9461077844311377,0.961764705882353,0.930576070901034,0.9445848130859524,0.01018298786708478,613
168,43.91318702697754,0.96042066760899,0.5524614334106446,0.050660382575156405,0.05,,0.6,1000,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.6, 'pca__n_components': 1000}",0.9427312775330396,0.9448584202682563,0.9367469879518072,0.9557522123893806,0.929745889387145,0.9419669575059257,0.008666955432231215,1493
169,100.02883520126343,1.6924068014860196,1.1267797946929932,0.04374482868569112,0.05,,0.6,2000,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.6, 'pca__n_components': 2000}",0.9396170839469808,0.9464285714285714,0.9397590361445783,0.9557522123893806,0.9329359165424739,0.9428985640903971,0.007714354415242767,1224
170,1.2773176670074462,0.07753718568902422,0.0337336540222168,0.006282115994900519,0.05,,0.8,8,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.8, 'pca__n_components': 8}",0.9315476190476191,0.9331352154531947,0.926605504587156,0.9420505200594353,0.9182763744427934,0.9303230467180399,0.007821559099828923,2374
171,1.3872826099395752,0.07729037172971703,0.03953118324279785,0.005103337894266573,0.05,,0.8,10,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.8, 'pca__n_components': 10}",0.9317507418397626,0.9362962962962963,0.9333333333333333,0.9420505200594353,0.9085545722713865,0.9303970927600428,0.011473034001666766,2373
172,1.5314116954803467,0.05139802819638546,0.04142670631408692,0.006882136866104477,0.05,,0.8,12,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.8, 'pca__n_components': 12}",0.9303703703703704,0.9410029498525073,0.9333333333333333,0.9467455621301775,0.912850812407681,0.9328606056188139,0.011540419007812368,2189
173,1.6636579036712646,0.032339731225380065,0.05042424201965332,0.006265707432228587,0.05,,0.8,15,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.8, 'pca__n_components': 15}",0.9319526627218935,0.9467455621301775,0.9355322338830585,0.9556213017751479,0.9287833827893175,0.939727028659919,0.009996881352042429,1975
174,2.133919048309326,0.043593046754877685,0.04328732490539551,0.007169800678283403,0.05,,0.8,25,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.8, 'pca__n_components': 25}",0.9456681350954479,0.9417040358744395,0.93993993993994,0.9571639586410635,0.924219910846954,0.9417391960795689,0.010616249580965196,1561
175,2.0788317680358888,0.02610494614944552,0.04703536033630371,0.0030806074905629973,0.05,,0.8,30,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.8, 'pca__n_components': 30}",0.9428989751098097,0.9432835820895522,0.9415292353823088,0.9587020648967551,0.9258160237388724,0.9424459762434598,0.0104169375916481,1359
176,2.5344733238220214,0.03310129835251193,0.05225391387939453,0.009047842564170397,0.05,,0.8,35,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.8, 'pca__n_components': 35}",0.9427312775330396,0.9404761904761905,0.9397590361445783,0.9571639586410635,0.9274074074074075,0.9415075740404559,0.009482148120648553,1636
177,2.7061766147613526,0.03546100718714415,0.04781012535095215,0.005287603419309136,0.05,,0.8,40,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.8, 'pca__n_components': 40}",0.945985401459854,0.9434523809523809,0.9397590361445783,0.9557522123893806,0.9285714285714286,0.9427040919035246,0.00883160125232321,1279
178,2.9802385330200196,0.03820749044847634,0.05824894905090332,0.00687544393175322,0.05,,0.8,45,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.8, 'pca__n_components': 45}",0.9384164222873901,0.9420505200594353,0.9383458646616541,0.9572901325478645,0.9303703703703704,0.9412946619853428,0.008862801099524814,1704
179,3.619556713104248,0.02651835318815211,0.07021656036376953,0.01606236759065736,0.05,,0.8,60,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.8, 'pca__n_components': 60}",0.9413489736070382,0.9448584202682563,0.9351432880844646,0.9572901325478645,0.9287833827893175,0.9414848394593882,0.009620281409594166,1641
180,3.64154314994812,0.08793807473473199,0.06611948013305664,0.007679590836440097,0.05,,0.8,70,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.8, 'pca__n_components': 70}",0.9413489736070382,0.9436201780415431,0.9367469879518072,0.9601181683899557,0.9303703703703704,0.942440935672143,0.009931637706072416,1362
181,4.2024787902832035,0.08247149997430973,0.07685999870300293,0.00760441372663408,0.05,,0.8,80,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.8, 'pca__n_components': 80}",0.9370424597364568,0.9462686567164179,0.9351432880844646,0.9585798816568047,0.9303703703703704,0.941480931312903,0.00998605761535855,1642
182,4.5598351001739506,0.14571446860389428,0.07655229568481445,0.013231634706166135,0.05,,0.8,90,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.8, 'pca__n_components': 90}",0.9427312775330396,0.9462686567164179,0.9411764705882353,0.9543446244477173,0.9274074074074075,0.9423856873385634,0.008763836322044298,1377
183,4.821490621566772,0.07367742278688763,0.07120118141174317,0.004855657432944614,0.05,,0.8,100,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.8, 'pca__n_components': 100}",0.9413489736070382,0.9446935724962631,0.9427710843373494,0.9585798816568047,0.9271916790490342,0.9429170382292978,0.009982462509649176,1217
184,8.399949884414672,0.14318543058131297,0.12329249382019043,0.014597521245467622,0.05,,0.8,200,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.8, 'pca__n_components': 200}",0.9382352941176471,0.9494047619047619,0.9429429429429429,0.9601181683899557,0.9331352154531947,0.9447672765617006,0.009364357785388874,563
185,38.048361492156985,0.6095667505327103,0.5386665344238282,0.05716706380627809,0.05,,0.8,1000,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.8, 'pca__n_components': 1000}",0.9396170839469808,0.9478390461997019,0.9381598793363499,0.9631811487481591,0.9406528189910979,0.945889995444458,0.00926622806024385,252
186,97.0461479663849,0.7981778986758558,1.0829738616943358,0.10337974713626967,0.05,,0.8,2000,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 0.8, 'pca__n_components': 2000}",0.9427312775330396,0.9418777943368107,0.9353383458646617,0.9511111111111111,0.9359165424739195,0.9413950142639085,0.005711709014289528,1667
187,1.368093490600586,0.08239150074698909,0.049834394454956056,0.011539203369638026,0.05,,1.0,8,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 1, 'pca__n_components': 8}",0.9329359165424739,0.9331352154531947,0.9249617151607963,0.9420505200594353,0.9182763744427934,0.9302719483317388,0.008076164268215898,2375
188,1.3780292510986327,0.035555033120967264,0.03488912582397461,0.002458468692847861,0.05,,1.0,10,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 1, 'pca__n_components': 10}",0.9317507418397626,0.9347181008902077,0.9317147192716236,0.9434523809523809,0.9069423929098966,0.9297156671727743,0.012169481561730774,2376
189,1.5971792697906495,0.06577823408774083,0.04483356475830078,0.004961648973800662,0.05,,1.0,12,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 1, 'pca__n_components': 12}",0.9303703703703704,0.9408284023668639,0.9303030303030303,0.9467455621301775,0.9142011834319527,0.932489709720479,0.01110411169738229,2235
190,1.6542608261108398,0.05316774977293309,0.04075002670288086,0.005842631327787753,0.05,,1.0,15,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 1, 'pca__n_components': 15}",0.9319526627218935,0.9467455621301775,0.933933933933934,0.9556213017751479,0.9271916790490342,0.9390890279220374,0.010497506440451622,1995
191,2.1282861709594725,0.04569332748802262,0.04748721122741699,0.00533320850779232,0.05,,1.0,25,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 1, 'pca__n_components': 25}",0.9382352941176471,0.9418777943368107,0.9413533834586466,0.957037037037037,0.9274074074074075,0.9411821832715098,0.00949018627821296,1724
192,2.0760493755340574,0.030574024041896092,0.04516401290893555,0.005142040690679324,0.05,,1.0,30,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 1, 'pca__n_components': 30}",0.9413489736070382,0.9445277361319341,0.9367469879518072,0.9556213017751479,0.9258160237388724,0.9408122046409598,0.0097448866744676,1792
193,2.5430147647857666,0.049855875208854566,0.04976534843444824,0.004521636732743032,0.05,,1.0,35,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 1, 'pca__n_components': 35}",0.9384164222873901,0.9404761904761905,0.9413533834586466,0.9571639586410635,0.9285714285714286,0.9411962766869438,0.009193741937852055,1722
194,2.6969223499298094,0.037245213186860235,0.052743053436279295,0.007238129612426173,0.05,,1.0,40,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 1, 'pca__n_components': 40}",0.9396170839469808,0.9417040358744395,0.9429429429429429,0.957037037037037,0.924219910846954,0.9411042021296708,0.010439222280362244,1736
195,2.9866214752197267,0.04722788256731915,0.0576744556427002,0.010576469886655497,0.05,,1.0,45,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 1, 'pca__n_components': 45}",0.9427312775330396,0.9418777943368107,0.9397590361445783,0.9585798816568047,0.9287833827893175,0.9423462744921102,0.009534605772486653,1387
196,3.5667577743530274,0.058179853230551595,0.06891179084777832,0.011086819336434444,0.05,,1.0,60,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 1, 'pca__n_components': 60}",0.9368575624082232,0.9432835820895522,0.9429429429429429,0.9585798816568047,0.9274074074074075,0.941814275300986,0.01016508883155974,1544
197,3.6896183013916017,0.08672978940093318,0.06433396339416504,0.007604742858189528,0.05,,1.0,70,"{'logit_13__C': 0.05, 'logit_13__class_weight': None, 'logit_13__l1_ratio': 1, 'pca__n_components': 70}",0.9413489736070382,0.9413533834586466,0.9381598793363499,0.9585798816568047,0.9271916790490342,0.9413267594215748,0.010074731319350883,1695
