mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ada_boost_no_pca__estimator,param_ada_boost_no_pca__learning_rate,param_ada_boost_no_pca__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.3642317771911623,0.34535486138715166,0.05011982917785644,0.008841389052738681,LogisticRegression(),0.05,50,"{'ada_boost_no_pca__estimator': LogisticRegression(), 'ada_boost_no_pca__learning_rate': 0.05, 'ada_boost_no_pca__n_estimators': 50}",0.9223744292237442,0.92,0.92,0.9402756508422665,0.9483282674772037,0.930195669508643,0.011827698726537765,8
2.580325222015381,0.2004399538286646,0.047692728042602536,0.006429661339439671,LogisticRegression(),0.05,100,"{'ada_boost_no_pca__estimator': LogisticRegression(), 'ada_boost_no_pca__learning_rate': 0.05, 'ada_boost_no_pca__n_estimators': 100}",0.9223744292237442,0.92,0.92,0.9402756508422665,0.9483282674772037,0.930195669508643,0.011827698726537765,8
2.6177416324615477,0.12277054040214716,0.046642208099365236,0.005407863349189298,LogisticRegression(),0.05,200,"{'ada_boost_no_pca__estimator': LogisticRegression(), 'ada_boost_no_pca__learning_rate': 0.05, 'ada_boost_no_pca__n_estimators': 200}",0.9223744292237442,0.92,0.92,0.9402756508422665,0.9483282674772037,0.930195669508643,0.011827698726537765,8
1.5930403232574464,0.16557021694321294,0.032294845581054686,0.004919653090260289,LogisticRegression(),0.1,50,"{'ada_boost_no_pca__estimator': LogisticRegression(), 'ada_boost_no_pca__learning_rate': 0.1, 'ada_boost_no_pca__n_estimators': 50}",0.9240121580547113,0.9233128834355828,0.9185867895545314,0.9388379204892966,0.9483282674772037,0.9306156038022652,0.011162190993390575,5
1.6501594066619873,0.2020307927824041,0.03252520561218262,0.003940584152388333,LogisticRegression(),0.1,100,"{'ada_boost_no_pca__estimator': LogisticRegression(), 'ada_boost_no_pca__learning_rate': 0.1, 'ada_boost_no_pca__n_estimators': 100}",0.9240121580547113,0.9233128834355828,0.9185867895545314,0.9388379204892966,0.9483282674772037,0.9306156038022652,0.011162190993390575,5
1.605619764328003,0.09145449466125571,0.03419098854064941,0.005919626020198017,LogisticRegression(),0.1,200,"{'ada_boost_no_pca__estimator': LogisticRegression(), 'ada_boost_no_pca__learning_rate': 0.1, 'ada_boost_no_pca__n_estimators': 200}",0.9240121580547113,0.9233128834355828,0.9185867895545314,0.9388379204892966,0.9483282674772037,0.9306156038022652,0.011162190993390575,5
1.93560471534729,0.8372493176499557,0.03251385688781738,0.008206853532168148,LogisticRegression(),0.5,50,"{'ada_boost_no_pca__estimator': LogisticRegression(), 'ada_boost_no_pca__learning_rate': 0.5, 'ada_boost_no_pca__n_estimators': 50}",0.9331352154531947,0.9221374045801527,0.9195751138088012,0.9411764705882353,0.9533834586466166,0.9338815326154,0.012463517887332163,2
1.9705897331237794,0.7594644164216314,0.032732820510864256,0.013362502690342223,LogisticRegression(),0.5,100,"{'ada_boost_no_pca__estimator': LogisticRegression(), 'ada_boost_no_pca__learning_rate': 0.5, 'ada_boost_no_pca__n_estimators': 100}",0.9331352154531947,0.9221374045801527,0.9195751138088012,0.9411764705882353,0.9533834586466166,0.9338815326154,0.012463517887332163,2
1.8875086784362793,0.8348506178404796,0.03994255065917969,0.018058249741641635,LogisticRegression(),0.5,200,"{'ada_boost_no_pca__estimator': LogisticRegression(), 'ada_boost_no_pca__learning_rate': 0.5, 'ada_boost_no_pca__n_estimators': 200}",0.9331352154531947,0.9221374045801527,0.9195751138088012,0.9411764705882353,0.9533834586466166,0.9338815326154,0.012463517887332163,2
14.776972007751464,0.6639721325756328,0.1569490909576416,0.014007736207776058,LogisticRegression(),1.0,50,"{'ada_boost_no_pca__estimator': LogisticRegression(), 'ada_boost_no_pca__learning_rate': 1, 'ada_boost_no_pca__n_estimators': 50}",0.9159420289855073,0.9255952380952381,0.9226190476190477,0.9298245614035088,0.9479940564635958,0.9283949865133796,0.010792992539484961,13
30.685474824905395,3.9746576262507536,0.39394664764404297,0.034129737479059286,LogisticRegression(),1.0,100,"{'ada_boost_no_pca__estimator': LogisticRegression(), 'ada_boost_no_pca__learning_rate': 1, 'ada_boost_no_pca__n_estimators': 100}",0.9136163982430454,0.9194029850746268,0.9191616766467066,0.9296187683284457,0.9465875370919882,0.9256774730769625,0.0116624089649881,16
68.76097102165222,3.4580600320103247,0.4594599723815918,0.14203223203771542,LogisticRegression(),1.0,200,"{'ada_boost_no_pca__estimator': LogisticRegression(), 'ada_boost_no_pca__learning_rate': 1, 'ada_boost_no_pca__n_estimators': 200}",0.9088235294117647,0.9226190476190477,0.9203007518796993,0.9278350515463918,0.9437869822485208,0.9246730725410849,0.011400735759489586,17
